StopID;DIVA;StopText;Municipality;MunicipalityID;Longitude;Latitude
5729;60200922;Neu Breitenlee;Wien;49000001;164.905.893;482.397.812
5730;60201048;Prinzgasse;Wien;49000001;164.809.503;482.399.906
5731;;Oberfeldgasse;;;0000000000;0000000000
5732;60201308;Stammersdorf;Wien;49000001;164.203.949;482.980.933
5733;60201419;Van-Swieten-Kaserne;Wien;49000001;164.181.132;482.930.015
5734;60200132;Anton-Schall-Gasse;Wien;49000001;164.155.350;482.885.008
5735;60200471;Empergasse;Wien;49000001;164.141.067;482.860.800
5736;60200388;Hanreitergasse;Wien;49000001;164.127.952;482.839.340
5737;60200334;Floridsdorf S U;Wien;49000001;163.990.509;482.568.476
5738;60200848;Matthäus-Jiszda-Straße;Wien;49000001;163.964.997;482.541.263
5739;60200388;Hanreitergasse;Wien;49000001;164.134.150;482.843.046
5740;60200471;Empergergasse;Wien;49000001;164.143.762;482.860.142
5741;60200132;Anton-Schall-Gasse;Wien;49000001;164.156.788;482.884.649
5742;60201419;Van-Swieten-Kaserne;Wien;49000001;164.183.827;482.933.302
5743;60200297;Eßling, Schule;Wien;49000001;165.262.614;482.145.990
5744;60200935;Neuwaldegg;Wien;49000001;162.905.165;482.342.288
5745;60200345;Julius-Tandler-Platz, Franz-Josefs-Bahnhof;Wien;49000001;163.617.798;482.250.731
5746;60200948;Nußdorfer Platz;Wien;49000001;163.671.697;482.598.261
5747;60201658;Lichtentalergasse;Wien;49000001;163.562.911;482.270.779
5748;60200345;Julius-Tandler-Platz, Franz-Josefs-Bahnhof;Wien;49000001;163.616.810;482.253.484
5749;60201252;Sieveringer Straße;Wien;49000001;163.433.913;482.454.707
5750;60200992;Paradisgasse;Wien;49000001;163.418.822;482.489.702
5753;60200974;Offenbachgasse;Wien;49000001;164.140.977;482.148.504
5754;;Offenbachgasse;;;0000000000;0000000000
5755;60200733;Pensionistenwohnhaus Prater;Wien;49000001;164.180.144;482.137.789
5756;60200874;Michelbeuern;Wien;49000001;163.438.674;482.220.807
5757;60200874;Michelbeuern;Wien;49000001;163.436.788;482.200.039
5758;60201727;Siebenhirten, Baslergasse;Wien;49000001;163.088.691;481.299.609
5759;60200234;Donauinsel;Wien;49000001;164.093.726;482.282.928
5760;60200234;Donauinsel;Wien;49000001;164.100.104;482.283.047
5761;60201725;Sechshauser Gürtel;Wien;49000001;163.386.303;481.885.958
5762;;Margaretengürtel;;;0000000000;0000000000
5763;60200405;Glatzgasse;Wien;49000001;163.535.243;482.320.926
5766;60200061;An den langen Lüssen;Wien;49000001;163.419.810;482.524.395
5767;60201566;Westbahnhof, Gerstnerstraße;Wien;49000001;163.387.830;481.955.125
5768;;Mariahilfer Straße / Stiftgasse;;;0000000000;0000000000
5769;;Kennedybrücke, Hietzing;;;0000000000;0000000000
5771;;Messegelände, Südportal;;;0000000000;0000000000
5772;60201468;Westbhahnhof >;Wien;49000001;163.388.997;481.973.328
5773;60200056;Neubaugasse;Wien;49000001;163.502.545;481.983.807
5774;60200056;Neubaugasse;Wien;49000001;163.498.502;481.982.011
5775;60200835;Museumsquartier;Wien;49000001;163.608.186;482.021.588
5776;;Westbahnhof, Europaplatz;;;0000000000;0000000000
5777;60201725;Sechshauser Gürtel;Wien;49000001;163.382.530;481.883.203
5778;60201463;Weißenböckstraße;Wien;49000001;164.283.719;481.626.154
5779;60201005;Penzinger Straße;Wien;49000001;163.157.861;481.904.044
5780;60201005;Penzinger Straße;Wien;49000001;163.143.398;481.900.571
5784;60201630;Trontheimgasse;Wien;49000001;164.767.462;482.178.611
5785;60201313;Steigenteschgasse;Wien;49000001;164.390.619;482.453.331
5786;60200393;Gersthof;Wien;49000001;163.290.362;482.317.934
5787;60200771;Leopoldauer Platz;Wien;49000001;164.413.077;482.636.774
5788;60200771;Leopoldauer Platz;Wien;49000001;164.414.335;482.632.648
5789;60201894;Stadion;Wien;49000001;164.221.197;482.109.475
5790;60200282;Donaumarina U;Wien;49000001;164.303.572;482.061.283
5791;60200184;Hütteldorf, Bujattigasse;Wien;49000001;162.551.318;482.027.695
5792;60201501;Wolfersberggasse;Wien;49000001;162.523.740;482.039.730
5793;60201416;Utendorfgasse;Wien;49000001;162.487.269;482.037.814
5794;60201146;Samptwandergasse;Wien;49000001;162.447.024;482.034.102
5795;60201482;Wolf in der Au <;Wien;49000001;162.366.535;482.047.692
5796;60200360;Mariabrunn Kirche;Wien;49000001;162.309.672;482.078.405
5797;60200106;Badgasse;Wien;49000001;162.248.227;482.088.283
5798;;Mariabrunn Kirche;;;0000000000;0000000000
5799;60200360;Mariabrunn Kirche;Wien;49000001;162.310.390;482.076.908
5810;60201482;Wolf in der Au S;Wien;49000001;162.359.528;482.046.615
5811;60201146;Samptwandergasse;Wien;49000001;162.447.204;482.032.904
5812;60201416;Utendorfgasse;Wien;49000001;162.487.538;482.036.736
5813;60201501;Wolfersberggasse;Wien;49000001;162.511.074;482.039.131
5814;60200184;Hütteldorf, Bujattigasse;Wien;49000001;162.553.205;482.024.402
5815;60201463;Weißenböckstraße;Wien;49000001;164.283.091;481.625.375
5816;60201855;Wienflussaufsicht;Wien;49000001;162.332.848;482.062.061
5817;60201855;Wienflussaufsicht;Wien;49000001;162.331.501;482.061.582
5818;60201657;Martin-Gaunersdorfer-Gasse;Wien;49000001;164.512.341;482.609.265
5819;60201857;Am Schöpfwerk, Eibesbrunnergasse;Wien;49000001;163.302.580;481.605.002
5820;60201857;Am Schöpfwerk, Eibesbrunnergasse;Wien;49000001;163.296.471;481.605.181
5821;60200323;Auhof;Wien;49000001;162.210.408;482.071.999
5822;60200106;Badgasse;Wien;49000001;162.236.908;482.085.050
5823;60200090;Frederick-Loewe-Weg;Wien;49000001;164.814.983;482.380.881
5824;60200919;Donaumarina, Chrastekgasse;Wien;49000001;164.284.618;482.078.165
5825;60200088;Aspernallee;Wien;49000001;164.450.537;481.970.155
5826;60200320;Dammhaufengasse;Wien;49000001;164.470.120;481.957.101
5827;60200182;Grünhaufenbrücke;Wien;49000001;164.519.617;481.923.926
5828;60200512;Freudenauer Hafenstraße;Wien;49000001;164.656.880;481.827.862
5829;60201496;Winterhafen;Wien;49000001;164.689.219;481.806.419
5830;60200207;Hafen Freudenau;Wien;49000001;164.724.702;481.784.556
5831;60200354;Kraftwerk Freudenau;Wien;49000001;164.788.303;481.745.739
5832;60201535;Freudenauer, Hafenbrücke;Wien;49000001;164.763.330;481.698.771
5833;60201535;Freudenauer, Hafenbrücke;Wien;49000001;164.761.623;481.699.310
5834;60200354;Kraftwerk Freudenau;Wien;49000001;164.791.627;481.745.259
5835;60200207;Hafen Freudenau;Wien;49000001;164.722.457;481.787.731
5836;60201496;Winterhafen;Wien;49000001;164.690.297;481.807.138
5837;60200512;Freudenauer Hafenstraße;Wien;49000001;164.651.849;481.833.073
5838;60200182;Grünhaufenbrücke;Wien;49000001;164.524.827;481.921.411
5839;60200320;Dammhaufengasse;Wien;49000001;164.471.467;481.957.999
5840;60200499;Hellingstraße;Wien;49000001;164.560.131;481.875.118
5841;60201536;Seitenhafenstraße;Wien;49000001;164.579.894;481.826.365
5842;60200499;Hellingstraße;Wien;49000001;164.562.107;481.874.878
5843;60201536;Seitenhafenstraße;Wien;49000001;164.580.972;481.826.485
5844;60201476;Pfaffenaugasse;Wien;49000001;164.601.364;481.712.849
5845;60201476;Pfaffenaugasse;Wien;49000001;164.602.532;481.712.430
5846;60201468;Westbahnhof S U;Wien;49000001;163.383.248;481.968.598
5847;60201922;Berresgasse;Wien;49000001;164.855.497;482.412.530
5848;60201923;Grete-Zimmer-Gasse;Wien;49000001;164.890.082;482.419.709
5849;60201923;Grete-Zimmer-Gasse;Wien;49000001;164.890.352;482.420.547
5850;60201922;Berresgasse;Wien;49000001;164.856.126;482.413.188
5851;;Thaliastraße >;;;0000000000;0000000000
5852;;Thaliastraße >;;;0000000000;0000000000
5900;60201160;Schedifkaplatz;Wien;49000001;163.306.352;481.732.919
5901;60201214;Schöpfwerk;Wien;49000001;163.314.347;481.635.141
5902;60200444;Gutheil-Schoder-Gasse;Wien;49000001;163.353.604;481.597.451
5903;60200585;Inzersdorf Personenbahnhof;Wien;49000001;163.341.656;481.498.090
5904;60200918;Neu Erlaa;Wien;49000001;163.280.032;481.404.284
5905;60200759;Schönbrunner Allee;Wien;49000001;163.249.130;481.357.105
5906;60205133;Vösendorf-Siebenhirten;Vösendorf;43017023;163.193.165;481.258.597
5907;60205132;Vösendorf-SCS;Vösendorf;43017023;163.154.897;481.115.867
5908;60204164;Maria Enzersdorf-Südstadt;Maria Enzersdorf;43017016;163.146.812;480.962.658
5909;60205201;Wiener Neudorf;Wiener Neudorf;43017025;163.139.445;480.870.975
5910;60205200;Griesfeld;Wiener Neudorf;43017025;163.123.905;480.774.894
5911;60204331;Neu Guntramsdorf;Neu-Guntramsdorf;43017010;163.136.481;480.635.631
5912;60203615;Guntramsdorf Lokalbahn;Guntramsdorf;43017010;163.120.761;480.483.000
5913;60204302;Eigenheimsiedlung;Eigenheimsiedlung;43006039;163.042.158;480.399.640
5914;60204304;Möllersdorf;Möllersdorf;43006039;163.001.644;480.279.681
5915;60205001;Traiskirchen Lokalbahn;Traiskirchen;43006039;162.906.602;480.154.106
5916;60205022;Tribuswinkel - Josefsthal;Tribuswinkel;43006039;162.701.517;480.078.386
5917;60204536;Pfaffstätten Rennplatz;Pfaffstätten;43006025;162.613.212;480.083.975
5918;60205809;Melkergründe;Baden bei Wien;43006004;162.583.388;480.036.435
5919;60203142;Leesdorf;Baden bei Wien;43006004;162.516.374;479.995.562
5920;60203134;Baden Viadukt;Baden bei Wien;43006004;162.409.654;480.038.358
5921;60203121;Baden Josefsplatz;Baden bei Wien;43006004;162.337.609;480.059.875
5922;60203134;Baden Viadukt;Baden bei Wien;43006004;162.409.115;480.037.336
5923;60203142;Leesdorf;Baden bei Wien;43006004;162.513.499;479.996.343
5924;60205809;Melkergründe;Baden bei Wien;43006004;162.584.376;480.036.194
5925;60204536;Pfaffstätten Rennplatz;Pfaffstätten;43006025;162.614.111;480.083.074
5926;60205022;Tribuswinkel - Josefsthal;Tribuswinkel;43006039;162.701.247;480.077.304
5927;60205001;Traiskirchen Lokalbahn;Traiskirchen;43006039;162.907.590;480.153.866
5928;60204304;Möllersdorf;Möllersdorf;43006039;163.002.363;480.279.561
5929;60204302;Eigenheimsiedlung;Eigenheimsiedlung;43006039;163.041.619;480.395.075
5930;60203615;Guntramsdorf Lokalbahn;Guntramsdorf;43017010;163.121.928;480.482.700
5931;60204331;Neu Guntramsdorf;Neu-Guntramsdorf;43017010;163.138.457;480.635.511
5932;60205200;Griesfeld;Wiener Neudorf;43017025;163.125.791;480.774.654
5933;60205201;Wiener Neudorf;Wiener Neudorf;43017025;163.141.152;480.870.975
5934;60204164;Maria Enzersdorf-Südstadt;Maria Enzersdorf;43017016;163.147.440;480.962.598
5935;60205132;Vösendorf-SCS;Vösendorf;43017023;163.155.615;481.115.807
5936;60205133;Vösendorf-Siebenhirten;Vösendorf;43017023;163.194.602;481.258.237
5937;60200759;Schönbrunner Allee;Wien;49000001;163.250.387;481.356.746
5938;60200918;Neu Erlaa;Wien;49000001;163.280.661;481.414.235
5939;60200585;Inzersdorf Personenbahnhof;Wien;49000001;163.342.734;481.497.491
5940;60200444;Gutheil-Schoder-Gasse;Wien;49000001;163.355.580;481.597.871
5941;60201214;Schöpfwerk;Wien;49000001;163.315.336;481.635.800
5942;60201160;Schedifkaplatz;Wien;49000001;163.305.813;481.732.140
5943;60200975;Karlsplatz;Wien;49000001;163.706.372;482.020.032
5944;;Wolfganggasse;;;0000000000;0000000000
5945;;Wolfganggasse;;;0000000000;0000000000
5946;60206055;Baden Landesklinikum;Baden bei Wien;43006004;162.558.864;479.995.021
5947;60206055;Baden Landesklinikum;Baden bei Wien;43006004;162.558.325;479.995.562
5950;;Kagraner Platz;;;0000000000;0000000000
5951;60201860;Rennbahnweg;Wien;49000001;164.488.805;482.571.228
5952;60201858;Aderklaaer Straße;Wien;49000001;164.513.958;482.630.614
5953;60201858;Aderklaaer Straße;Wien;49000001;164.511.892;482.628.222
5954;60201860;Rennbahnweg;Wien;49000001;164.488.086;482.571.527
5955;;Kagraner Platz;;;0000000000;0000000000
5956;;Kliebergasse;;;0000000000;0000000000
5957;;Blechturmgasse;;;0000000000;0000000000
5958;;Südtiroler Platz S U;;;0000000000;0000000000
5959;;Blechturmgasse;;;0000000000;0000000000
5960;;Kliebergasse;;;0000000000;0000000000
5961;60200633;Kagraner Platz U;Wien;49000001;164.435.086;482.511.296
5962;60201095;Reumannplatz U;Wien;49000001;163.793.689;481.736.094
5971;60200184;Urania;Wien;49000001;162.554.912;482.025.839
5998;;Mehrzweckhalle Oberlaa (Bedarfshaltestelle);;;0000000000;0000000000
5999;;Mehrzweckhalle Oberlaa (Bedarfshaltestelle);;;0000000000;0000000000
6000;;Altes Landgut;;;0000000000;0000000000
6001;;Bahnhof Kagran;;;0000000000;0000000000
6002;;Bahnhof Floridsdorf;;;0000000000;0000000000
6003;60202920;Bahnhof Brigittenau;Wien;49000001;163.666.757;482.359.760
6004;60202918;Bahnhof Gürtel;Wien;49000001;163.500.299;482.309.258
6005;;Bahnhof Hernals;;;0000000000;0000000000
6006;;Bahnhof Ottakring;;;0000000000;0000000000
6007;;Bahnhof Breitensee;;;0000000000;0000000000
6008;60202915;Bahnhof Rudolfsheim;Wien;49000001;163.223.168;481.901.948
6009;60202913;Bahnhof Speising;Wien;49000001;162.898.158;481.707.098
6010;60202910;Bahnhof Favoriten;Wien;49000001;163.730.357;481.783.178
6011;;Bahnhof Simmering;;;0000000000;0000000000
6012;;Garage Vorgartenstraße A;;;0000000000;0000000000
6013;;Garage Grinzing Ausfahrt;;;0000000000;0000000000
6014;;Garage Spetterbrücke Aus;;;0000000000;0000000000
6015;;Garage Raxstraße;;;0000000000;0000000000
6016;;Gar. Leopoldau Ausfahrt;;;0000000000;0000000000
6018;;Bhf. WLW;;;0000000000;0000000000
6019;;SR Abstellplatz;;;0000000000;0000000000
6021;;ZK Abstellplatz;;;0000000000;0000000000
6022;;RP Abstellplatz;;;0000000000;0000000000
6023;;Praterstern Abstellplatz;;;0000000000;0000000000
6024;;Bahnhof Rudolfsheim (Bedarf);;;0000000000;0000000000
6025;;Abstellplatz Stefan-Fadi;;;0000000000;0000000000
6026;;Abstellplatz der Linie 38;;;0000000000;0000000000
6027;;Abstellplatz;;;0000000000;0000000000
6028;;Rösslergasse Wagenhalle;;;0000000000;0000000000
6029;;OK Abstellplatz;;;0000000000;0000000000
6030;;Bhf. Michelbeuern;;;0000000000;0000000000
6031;;Abstellplatz Kagran 93A;;;0000000000;0000000000
6032;;Abstellplatz der Linie 7;;;0000000000;0000000000
6033;;SR Abstellplatz;;;0000000000;0000000000
6034;;Abstellplatz der Linie 13A;;;0000000000;0000000000
6035;;Abstellplatz Schleife Südbahnhof;;;0000000000;0000000000
6036;;Abstellplatz der Linie 1;;;0000000000;0000000000
6037;;Abstellplatz Kagran Platz;;;0000000000;0000000000
6038;;Abstellplatz der Linie 24A;;;0000000000;0000000000
6039;;Abstellplatz Linie 25A;;;0000000000;0000000000
6040;;Abstellplatz Kagran;;;0000000000;0000000000
6041;;Abstellplatz Kagran 93A;;;0000000000;0000000000
6042;;Abstellplatz der Linie 31A;;;0000000000;0000000000
6043;;Abstellplatz der Linie 40A;;;0000000000;0000000000
6044;;Abstellplatz 57A;;;0000000000;0000000000
6045;;Abstellplatz der Linie 59A;;;0000000000;0000000000
6046;;Abstellplatz der Linie 63A (Lobkowitzbrücke);;;0000000000;0000000000
6047;;KP Abstellplatz;;;0000000000;0000000000
6048;;HF Abstellplatz;;;0000000000;0000000000
6049;;Abstellplatz der Linie 64;;;0000000000;0000000000
6050;;Abstellplatz der Linie 6;;;0000000000;0000000000
6051;60200763;Abstellplatz der Linie 74A;Wien;49000001;163.995.989;481.876.914
6052;;Abstellplatz 39A;;;0000000000;0000000000
6053;;Abstellplatz Bhf. Heiligenstadt S U;;;0000000000;0000000000
6054;;Abstellplatz der Linie 67A;;;0000000000;0000000000
6056;;Abstellplatz der Linie N25;;;0000000000;0000000000
6059;;Abstellplatz der Linie N75;;;0000000000;0000000000
6060;;Abstellplatz der Linie 32A Großjedlersdorf;;;0000000000;0000000000
6061;;FL Abstellplatz;;;0000000000;0000000000
6062;;Wagenhalle Erd.;;;0000000000;0000000000
6063;;JO abgestellt;;;0000000000;0000000000
6064;;Abstellplatz der Linie 5A;;;0000000000;0000000000
6065;;Abstellplatz der Linie 28A Floridsdorf;;;0000000000;0000000000
6066;;Abstellplatz der Linie 29A Floridsdorf;;;0000000000;0000000000
6067;;Abstellplatz der Linie 83A;;;0000000000;0000000000
6069;;Abstellplatz Breitensee;;;0000000000;0000000000
6070;;Abstellplatz Rudolfsheim;;;0000000000;0000000000
6071;;Abstellplatz D Augasse;;;0000000000;0000000000
6072;;HI Abstellplatz;;;0000000000;0000000000
6073;;MH Abstellplatz;;;0000000000;0000000000
6074;;Abstellplatz der Linie 1;;;0000000000;0000000000
6075;;PH Abstellplatz;;;0000000000;0000000000
6076;;SA Abstellplatz;;;0000000000;0000000000
6077;;Abstellplatz Alterlaa U;;;0000000000;0000000000
6078;;Abstellplatz Alterlaa U;;;0000000000;0000000000
6079;;Abstellpl. 14A Reumannpl;;;0000000000;0000000000
6080;;favexp;;;0000000000;0000000000
6081;;Abstpl.  30A und 32A GJ;;;0000000000;0000000000
6083;;Abstellplatz für RBL HASTUS (IDENT mit Abstellplatz 74A);;;0000000000;0000000000
6084;;Abstellplatz (N)35(A) RBL;;;0000000000;0000000000
6085;;Abstellplatz der Linie 7 Eichenstraße;;;0000000000;0000000000
6086;;Abstellplatz d. L. 70A;;;0000000000;0000000000
6087;;Abstellplatz der Linie 65A Garage Rax;;;0000000000;0000000000
6091;;Abstellplatz d. L. N31;;;0000000000;0000000000
6092;;Abstellplatz d. L. N46;;;0000000000;0000000000
6094;;Abstellplatz Heiligenstadt S U;;;0000000000;0000000000
6097;;Abstellplatz d. L. N41;;;0000000000;0000000000
6098;;Abstellplatz d. L. N31 Schottenring;;;0000000000;0000000000
6099;;Abstellplatz d. L. N62;;;0000000000;0000000000
6100;;Abstellplatz d. L. N58;;;0000000000;0000000000
6101;;Kaisermühlen Abstellplatz;;;0000000000;0000000000
6102;;Alte Donau Abstellgleis;;;0000000000;0000000000
6103;;Abstellplatz 34A;;;0000000000;0000000000
6104;;Abstellplatz 11A Elderschplatz;;;0000000000;0000000000
6105;;Schlachthausgasse U (Abstellplatz);;;0000000000;0000000000
6106;;Gar. Leopoldau Abstellplatz;;;0000000000;0000000000
6108;;Bf Erdberg Halle 3;;;0000000000;0000000000
6109;;Bahnhof Ottakring;;;0000000000;0000000000
6110;;Bahnhof Favoriten Abstellplatz;;;0000000000;0000000000
6111;;Abstellplatz Oberlaa;;;0000000000;0000000000
6114;;Abstellplatz der Linie 65A;;;0000000000;0000000000
6115;;Garage Spetterbrücke;;;0000000000;0000000000
6120;;Abstellplatz Groß-Enzersdorf;;;0000000000;0000000000
6122;;pa. Aspernstraße;;;0000000000;0000000000
6123;;Abstellplatz Simmeringer Platz;;;0000000000;0000000000
6125;;Abstellplatz Hauptbahnhof 13A;;;0000000000;0000000000
6126;;Abstellplatz Bahnhof Simmering;;;0000000000;0000000000
6127;;Abstellplatz Schottenring 3A;;;0000000000;0000000000
6132;;Abstellplatz der Linie 13A Hauptbahnhof ab 2015;;;0000000000;0000000000
6133;;Abstellplatz der Linie 84A am Bushof Stadlau S U;;;0000000000;0000000000
6134;;Bahnhof Rudolfsheim Abstellplatz;;;0000000000;0000000000
6135;;Abstellplatz Siebenhirten;;;0000000000;0000000000
6137;;Abstellplatz Brünnerstr., Hanreiterg.;;;0000000000;0000000000
6138;;Abstellplatz Siebenhirten;;;0000000000;0000000000
6140;;Abstellplatz Zentralfriedhof 3. Tor;;;0000000000;0000000000
6142;;Abstellplatz Seestadt;;;0000000000;0000000000
6143;;Abstellplatz Leopoldau;;;0000000000;0000000000
6144;;Abstellplatz Hausfeldstraße;;;0000000000;0000000000
6145;;Abstellplatz Erdberg;;;0000000000;0000000000
6146;;Abstellplatz Erdberg Tankstelle;;;0000000000;0000000000
6401;;Bahnhof Kagran Kurzführung;;;0000000000;0000000000
6402;;Bahnhof Floridsdorf Kurzführung;;;0000000000;0000000000
6403;60201470;Bahnhof Brigittenau Kurzführung;Wien;49000001;163.656.246;482.359.820
6405;60202917;Bhf Hernals Kurzführung;Wien;49000001;163.212.568;482.224.099
